numbers, valid, location
(750) 373-1097, false, n/a
(773) 762-8168, true, Chicago, IL
(468) 570-2727, false, n/a
(329) 455-4723, false, n/a
(330) 814-0535, true, Ohio
(228) 774-7842, true, Mississippi
(320) 852-5982, true, Minnesota
(240) 649-7866, true, Maryland
(819) 469-2744, true, Quebec
(499) 502-2764, false, n/a
(534) 756-2938, true, Wisconsin
(679) 206-3939, false, n/a
(216) 201-1032, true, Ohio
(746) 920-6104, false, n/a
(945) 254-4953, false, n/a
(763) 407-0739, true, Minnesota
(544) 704-0873, true, 
(838) 728-5537, true, New York
(908) 918-4722, true, New Jersey
(833) 527-9726, true, 
(989) 831-2546, true, Stanton, MI
(572) 984-2890, false, n/a
(334) 804-8352, true, Alabama
(679) 821-6218, false, n/a
(245) 255-8515, false, n/a
(975) 924-5433, false, n/a
(286) 925-4875, false, n/a
(669) 319-2191, true, California
(280) 342-9965, false, n/a
(651) 769-5890, true, Minnesota
(877) 287-2411, true, 
(237) 343-4510, false, n/a
(430) 749-4387, true, Texas
(522) 327-7544, true, 
(548) 242-3823, true, Ontario
(605) 809-0823, true, South Dakota
(826) 673-5502, false, n/a
(573) 692-8051, true, Missouri
(452) 448-2831, false, n/a
(338) 325-5216, false, n/a
(819) 788-6425, true, Quebec
(490) 243-6249, false, n/a
(821) 887-6187, false, n/a
(676) 827-4167, false, n/a
(890) 937-4299, false, n/a
(309) 774-1107, true, Illinois
(258) 919-2815, false, n/a
(894) 772-5564, false, n/a
(589) 263-6010, false, n/a
(546) 739-6557, false, n/a
(553) 382-0299, false, n/a
(267) 379-6802, true, Pennsylvania
(702) 331-3289, true, Las Vegas, NV
(326) 209-5628, false, n/a
(648) 755-0720, false, n/a
(737) 665-3020, true, Texas
(598) 523-9845, false, n/a
(565) 402-5669, false, n/a
(343) 291-6023, true, Ontario
(410) 874-9863, true, Maryland
(524) 727-5019, false, n/a
(355) 771-1064, false, n/a
(799) 240-0181, false, n/a
(256) 695-6663, true, Alabama
(908) 688-2720, true, Union, NJ
(561) 865-7216, true, Delray Beach, FL
(316) 624-0471, true, Kansas
(693) 803-7692, false, n/a
(807) 988-0719, true, Ontario
(949) 382-5000, true, California
(332) 699-4044, true, New York, NY
(540) 346-4196, true, Virginia
(434) 897-9153, true, Virginia
(907) 202-2055, true, Alaska
(916) 615-3736, true, California
(591) 282-7072, false, n/a
(976) 769-2658, false, n/a
(337) 716-9958, true, Louisiana
(387) 758-2615, false, n/a
(897) 553-7265, false, n/a
(977) 775-5140, false, n/a
(563) 515-3970, true, Iowa
(800) 832-1219, true, 
(255) 230-9458, false, n/a
(554) 693-6694, false, n/a
(995) 863-7722, false, n/a
(780) 993-3266, true, Edmonton, AB
(339) 871-1723, true, Massachusetts
(695) 552-0122, false, n/a
(740) 627-7500, true, Ohio
(201) 582-7746, true, New Jersey
(556) 421-6226, false, n/a
(953) 411-6088, false, n/a
(420) 496-9902, false, n/a
(687) 932-0614, false, n/a
(865) 282-3541, true, Tennessee
(837) 379-0644, false, n/a
(772) 712-7377, true, Florida
(636) 413-2657, true, Missouri
(375) 861-3354, false, n/a
(338) 497-9041, false, n/a
(912) 414-6919, true, Georgia
(585) 249-1955, true, New York
(859) 588-8312, true, Kentucky
(784) 562-6062, false, n/a
(422) 327-1220, false, n/a
(288) 791-4101, false, n/a
(633) 555-3306, false, n/a
(803) 502-3056, true, South Carolina
(230) 633-7761, false, n/a
(488) 538-7760, false, n/a
(769) 738-0765, true, Mississippi
(438) 946-0991, true, Quebec
(887) 212-9889, false, n/a
(457) 736-6838, false, n/a
(880) 546-0572, false, n/a
(717) 868-5417, true, Pennsylvania
(648) 461-5439, false, n/a
(766) 883-7753, false, n/a
(447) 279-4090, false, n/a
(989) 619-9604, true, Michigan
(775) 589-7963, true, Nevada
(587) 370-2976, true, Alberta
(733) 830-8666, false, n/a
(437) 642-1059, true, Ontario
(358) 332-1175, false, n/a
(997) 960-3879, false, n/a
(583) 523-3396, false, n/a
(778) 810-2430, true, British Columbia
(877) 241-1880, true, 
(389) 497-0327, false, n/a
(222) 655-1420, false, n/a
(225) 209-2054, true, Louisiana
(726) 813-5567, true, San Antonio, TX
(330) 387-1524, true, Ohio
(381) 259-9018, false, n/a
(561) 962-5634, true, Boca Raton, FL
(844) 578-9679, true, 
(955) 965-4737, false, n/a
(810) 572-0287, true, Michigan
(662) 510-7863, true, Mississippi
(492) 420-4711, false, n/a
(897) 975-4065, false, n/a
(459) 355-5684, false, n/a
(577) 723-4695, true, 
(965) 390-8211, false, n/a
(268) 658-4337, false, n/a
(292) 336-8611, false, n/a
(482) 971-8230, false, n/a
(828) 962-2854, true, North Carolina
(263) 887-1231, false, n/a
(206) 358-8278, true, Washington State
(887) 753-4952, false, n/a
(238) 266-9603, false, n/a
(884) 955-2601, false, n/a
(976) 927-5059, false, n/a
(983) 685-6671, false, n/a
(620) 287-6334, true, Kansas
(846) 213-2737, false, n/a
(994) 442-7758, false, n/a
(844) 993-9605, true, 
(970) 903-6616, true, Durango, CO
(741) 679-4302, false, n/a
(225) 336-9786, true, Baton Rouge, LA
(451) 983-8797, false, n/a
(256) 726-0754, true, Huntsville, AL
(581) 807-6596, true, Quebec
(910) 354-7296, true, North Carolina
(745) 398-2352, false, n/a
(209) 765-6790, true, California
(901) 860-4050, true, Tennessee
(715) 966-4510, true, Wisconsin
(702) 393-2887, true, Nevada
(779) 755-7302, true, Illinois
(798) 446-6139, false, n/a
(844) 694-8304, true, 
(535) 818-4277, false, n/a
(338) 241-1384, false, n/a
(368) 530-5956, false, n/a
(919) 256-8510, true, Raleigh, NC
(291) 921-3188, false, n/a
(275) 710-0698, false, n/a
(548) 768-2285, true, Ontario
(674) 413-9813, false, n/a
(416) 980-9939, true, Ontario
(679) 634-9253, false, n/a
(852) 561-6098, false, n/a
(525) 787-1320, false, n/a
(970) 837-0156, true, Colorado
(641) 435-5567, true, Nashua, IA
(761) 577-7523, false, n/a
(756) 217-7505, false, n/a
(524) 292-1997, false, n/a
(514) 615-3965, true, Quebec
(830) 925-4669, true, Texas
(545) 537-1879, false, n/a
(428) 702-6749, false, n/a
(489) 412-2719, false, n/a
(432) 928-9520, true, Texas
(251) 603-1591, true, Alabama
(356) 683-6787, false, n/a
(333) 458-3577, false, n/a
(777) 267-4708, false, n/a
(355) 499-1669, false, n/a
(647) 646-4337, true, Ontario
(607) 415-3788, true, New York
(377) 630-8369, false, n/a
(554) 261-2192, false, n/a
(491) 460-2334, false, n/a
(807) 401-7204, true, Ontario
(232) 538-3471, false, n/a
(812) 675-2419, true, Indiana
(403) 980-8591, true, Airdrie, AB
(401) 736-7634, true, Warwick, RI
(423) 585-4686, true, Morristown, TN
(499) 948-5596, false, n/a
(421) 864-9478, false, n/a
(301) 474-0442, true, Maryland
(698) 210-3905, false, n/a
(643) 875-5103, false, n/a
(781) 844-5111, true, Massachusetts
(792) 772-3286, false, n/a
(685) 546-2634, false, n/a
(462) 205-8093, false, n/a
(677) 482-5503, false, n/a
(446) 749-7119, false, n/a
(765) 569-6783, true, Rockville, IN
(885) 565-1523, false, n/a
(261) 772-2381, false, n/a
(518) 381-5763, true, Schenectady, NY
(471) 347-7615, false, n/a
(839) 914-9185, false, n/a
(950) 690-1700, false, n/a
(653) 472-9712, false, n/a
(929) 812-2382, true, New York
(238) 274-7379, false, n/a
(334) 321-2322, true, Alabama
(254) 981-9724, true, Texas
(510) 393-4249, true, California
(296) 220-8841, false, n/a
(358) 660-4529, false, n/a
(371) 273-1732, false, n/a
(721) 912-0135, false, n/a
(901) 671-0916, true, Tennessee
(347) 333-1555, true, New York
(985) 662-0123, true, Hammond, LA
(940) 287-9234, true, Texas
(221) 467-3403, false, n/a
(518) 771-6983, true, New York
(808) 816-5944, true, Hawaii
(462) 950-8221, false, n/a
(430) 342-4829, true, Texas
(387) 750-5455, false, n/a
(206) 218-4168, true, Washington State
(228) 591-7407, true, Mississippi
(282) 321-4470, false, n/a
(974) 472-4991, false, n/a
(495) 572-8895, false, n/a
(710) 524-4668, true, United States
(546) 927-4588, false, n/a
(371) 244-7863, false, n/a
(230) 699-6854, false, n/a
(556) 312-2513, false, n/a
(362) 262-4466, false, n/a
(995) 786-5710, false, n/a
(566) 593-9700, true, 
(602) 232-8032, true, Phoenix, AZ
(494) 944-4155, false, n/a
(240) 691-6910, true, Maryland
(890) 998-4616, false, n/a
(533) 623-8486, true, 
(994) 638-1066, false, n/a
(438) 936-6241, true, Quebec
(893) 461-1252, false, n/a
(386) 709-6095, true, Florida
(344) 814-7745, false, n/a
(223) 840-0300, true, Pennsylvania
(927) 923-2786, false, n/a
(211) 870-3523, false, n/a
(939) 415-2418, true, Puerto Rico
(290) 488-7088, false, n/a
(722) 529-0380, false, n/a
(882) 791-7587, false, n/a
(880) 339-4987, false, n/a
(634) 440-6421, false, n/a
(929) 261-5192, true, New York
(811) 674-3744, false, n/a
(262) 743-5646, true, Wisconsin
(288) 540-6891, false, n/a
(716) 940-2738, true, New York
(297) 384-6470, false, n/a
(521) 562-9266, true, 
(812) 995-0738, true, Indiana
(742) 347-5753, false, n/a
(742) 965-4024, false, n/a
(834) 442-2434, false, n/a
(702) 959-5888, true, Nevada
(681) 376-4159, true, West Virginia
(803) 750-8174, true, Columbia, SC
(969) 384-8285, false, n/a
(368) 646-2304, false, n/a
(774) 908-4975, true, Massachusetts
(211) 664-1127, false, n/a
(660) 302-9199, true, Missouri
(355) 310-0651, false, n/a
(218) 215-4751, true, Minnesota
(950) 647-1556, false, n/a
(816) 512-9587, true, Missouri
(986) 724-9028, true, Idaho
(934) 575-7251, true, New York, NY
(264) 752-3711, false, n/a
(708) 689-9533, true, Illinois
(686) 483-3411, false, n/a
(607) 373-2552, true, New York
(833) 681-6779, true, 
(683) 796-9574, false, n/a
(490) 987-9917, false, n/a
(531) 648-8432, true, Nebraska
(793) 206-4622, false, n/a
(453) 610-0304, false, n/a
(877) 908-9136, true, 
(425) 637-8298, true, Bellevue, WA
(543) 276-7839, false, n/a
(731) 390-1598, true, Tennessee
(543) 629-3655, false, n/a
(589) 896-9292, false, n/a
(206) 868-5339, true, Washington State
(836) 938-2141, false, n/a
(445) 253-1069, true, Philadelphia
(870) 877-3783, true, Arkansas
(987) 774-9793, false, n/a
(351) 444-2337, true, Massachusetts
(245) 921-8653, false, n/a
(837) 561-8026, false, n/a
(738) 278-8475, false, n/a
(412) 381-8446, true, Pittsburgh, PA
(768) 796-9444, false, n/a
(346) 475-2140, true, Texas
(565) 750-3144, false, n/a
(481) 435-3628, false, n/a
(442) 244-0215, true, California
(203) 216-9266, true, Connecticut
(696) 389-3520, false, n/a
(255) 609-4583, false, n/a
(405) 767-7250, true, Oklahoma City, OK
(417) 394-3881, true, Missouri
(853) 618-2638, false, n/a
(487) 305-6534, false, n/a
(316) 246-6063, true, Kansas
(543) 544-9726, false, n/a
(493) 761-7344, false, n/a
(697) 555-3170, false, n/a
(834) 565-8144, false, n/a
(857) 510-9051, true, Massachusetts
(226) 292-8212, true, Ontario
(561) 924-8992, true, Pahokee, FL
(709) 512-4654, true, Newfoundland and Labrador
(577) 884-7095, true, 
(840) 207-8658, false, n/a
(862) 871-7566, true, New Jersey
(769) 925-3118, true, Mississippi
(490) 257-8706, false, n/a
(285) 309-5403, false, n/a
(678) 363-7104, true, Dallas, GA
(630) 952-8377, true, Illinois
(437) 518-0197, true, Ontario
(595) 268-9527, false, n/a
(537) 572-0641, false, n/a
(469) 265-5170, true, Texas
(866) 377-4512, true, 
(781) 524-2923, true, Massachusetts
(826) 419-4542, false, n/a
(979) 438-2611, true, Texas
(251) 746-0104, true, Alabama
(920) 791-3588, true, Wisconsin
(571) 997-7604, true, Virginia
(765) 579-8526, true, Indiana
(296) 540-2056, false, n/a
(892) 532-2725, false, n/a
(826) 384-3534, false, n/a
(903) 853-6614, true, Texas
(558) 732-0987, false, n/a
(578) 460-6546, false, n/a
(414) 205-0697, true, Wisconsin
(774) 737-7793, true, Massachusetts
(223) 780-5469, true, Pennsylvania
(375) 956-8038, false, n/a
(370) 520-6158, false, n/a
(222) 853-1170, false, n/a
(514) 468-3147, true, Quebec
(512) 529-7528, true, Texas
(828) 785-7805, true, North Carolina
(892) 756-9449, false, n/a
(950) 636-5275, false, n/a
(864) 796-1691, true, South Carolina
(853) 420-1635, false, n/a
(789) 795-6577, false, n/a
(616) 297-5860, true, Michigan
(750) 669-7524, false, n/a
(851) 739-4183, false, n/a
(233) 287-6320, false, n/a
(941) 739-2139, true, Bradenton, FL
(793) 819-1219, false, n/a
(428) 220-6434, false, n/a
(830) 438-5274, true, Bulverde, TX
(675) 723-9477, false, n/a
(417) 825-8909, true, Missouri
(822) 745-7875, false, n/a
(370) 899-5237, false, n/a
(247) 749-2592, false, n/a
(855) 382-0638, true, 
(954) 305-1674, true, Florida
(256) 978-3061, true, Alabama
(539) 390-4858, true, Oklahoma
(642) 421-4247, false, n/a
(775) 911-5651, true, Nevada
(304) 314-6587, true, West Virginia
(420) 895-8519, false, n/a
(929) 536-5985, true, New York
(974) 463-0255, false, n/a
(363) 656-2347, false, n/a
(860) 236-6487, true, West Hartford, CT
(937) 553-1323, true, Ohio
(785) 588-9648, true, Kansas
(622) 361-2520, true, Canada
(883) 839-5372, false, n/a
(215) 596-5448, true, Pennsylvania
(906) 493-3699, true, Drummond, MI
(201) 853-8047, true, New Jersey
(413) 622-9752, true, Massachusetts
(501) 698-9633, true, Arkansas
(560) 509-5409, false, n/a
(402) 914-8163, true, Nebraska
(512) 833-2524, true, Austin, TX
(484) 816-8636, true, Pennsylvania
(739) 436-6100, false, n/a
(634) 320-5503, false, n/a
(380) 542-6012, true, Ohio
(271) 470-4880, false, n/a
(843) 656-2421, true, South Carolina
(208) 709-0289, true, Idaho
(221) 207-2882, false, n/a
(716) 599-3290, true, New York
(738) 559-0344, false, n/a
(764) 782-1079, false, n/a
(643) 947-3708, false, n/a
(464) 950-1803, false, n/a
(896) 578-7626, false, n/a
(902) 302-3242, true, Nova Scotia/Prince Edward Island
(940) 775-9061, true, Texas
(701) 964-5783, true, North Dakota
(750) 499-4545, false, n/a
(878) 892-9779, true, Pennsylvania
(957) 206-9615, false, n/a
(915) 434-9483, true, Texas
(627) 725-1794, false, n/a
(429) 415-8272, false, n/a
(416) 289-7803, true, Scarborough, ON
(390) 902-6412, false, n/a
(943) 707-3091, false, n/a
(529) 615-9853, false, n/a
(352) 487-4486, true, Florida
(730) 846-8460, false, n/a
(732) 648-7473, true, New Jersey
(935) 593-9357, false, n/a
(526) 910-5391, false, n/a
(627) 526-8891, false, n/a
(943) 631-1705, false, n/a
(682) 648-5495, true, Texas
(997) 736-3152, false, n/a
(999) 662-3456, false, n/a
(257) 204-7230, false, n/a
(956) 407-5435, true, Texas
(532) 456-9687, false, n/a
(660) 742-8117, true, Missouri
(303) 456-9140, true, Colorado
(326) 244-1688, false, n/a
(884) 384-9858, false, n/a
(558) 472-8869, false, n/a
(488) 603-6794, false, n/a
(779) 361-0462, true, Illinois
(563) 479-1553, true, Iowa
(992) 251-5928, false, n/a
(280) 472-5561, false, n/a
(295) 627-6612, false, n/a
(817) 581-7201, true, Texas
(481) 694-2193, false, n/a
(759) 928-4273, false, n/a
(549) 236-0147, false, n/a
(282) 757-4156, false, n/a
(364) 594-2249, true, Kentucky
(244) 647-4668, false, n/a
(672) 769-1764, true, British Columbia
(358) 276-2266, false, n/a
(466) 465-7611, false, n/a
(842) 797-4700, false, n/a
(460) 245-4613, false, n/a
(737) 854-0777, true, Texas
(341) 214-2799, true, California
(810) 483-7245, true, Michigan
(377) 223-3145, false, n/a
(830) 691-4711, true, Texas
(581) 920-8307, true, Quebec
(763) 758-0328, true, Minnesota
(234) 902-1784, true, Ohio
(215) 670-6247, true, Pennsylvania
(426) 703-0324, false, n/a
(531) 289-7597, true, Nebraska
(312) 399-0838, true, Chicago, IL
(296) 873-6892, false, n/a
(223) 638-8619, true, Pennsylvania
(925) 959-7479, true, California
(497) 266-4139, false, n/a
(794) 539-1766, false, n/a
(456) 887-5971, false, n/a
(253) 350-4679, true, Washington State
(602) 865-7964, true, Glendale, AZ
(879) 965-4689, false, n/a
(885) 294-6841, false, n/a
(777) 519-7020, false, n/a
(269) 623-3019, true, Delton, MI
(819) 345-5484, true, Quebec
(367) 956-4215, false, n/a
(802) 762-6417, true, Vermont
(955) 671-6506, false, n/a
(236) 569-6078, true, British Columbia
(989) 732-3373, true, Gaylord, MI
(423) 200-1220, true, Tennessee
(903) 327-0230, true, Texas
(698) 865-3346, false, n/a
(371) 344-4319, false, n/a
(743) 352-1083, true, North Carolina
(216) 973-1933, true, Ohio
(521) 581-6623, true, 
(245) 753-6234, false, n/a
(697) 507-0650, false, n/a
(497) 449-4308, false, n/a
(619) 233-1493, true, San Diego, CA
(383) 278-3482, false, n/a
(865) 918-7142, true, Tennessee
(479) 815-3616, true, Arkansas
(343) 695-1653, true, Ontario
(466) 842-4925, false, n/a
(758) 285-2597, true, St. Lucia
(371) 293-3597, false, n/a
(888) 942-2435, true, 
(436) 686-5294, false, n/a
(408) 352-9457, true, California
(626) 401-9737, true, California
(945) 696-4188, false, n/a
(277) 667-1144, false, n/a
(670) 839-9533, false, n/a
(873) 841-6580, true, Quebec
(520) 912-8736, true, Arizona
(273) 463-8310, false, n/a
(943) 226-4259, false, n/a
(719) 251-6954, true, Colorado
(839) 438-9693, false, n/a
(824) 759-8438, false, n/a
(850) 415-1731, true, Florida
(965) 361-5651, false, n/a
(751) 412-5569, false, n/a
(873) 209-4049, true, Quebec
(683) 962-3048, false, n/a
(585) 912-5945, true, New York
(448) 313-5636, false, n/a
(226) 545-6318, true, Ontario
(627) 699-5183, false, n/a
(670) 853-0281, false, n/a
(323) 967-6269, true, California
(286) 443-4874, false, n/a
(359) 566-6798, false, n/a
(274) 315-0073, false, n/a
(956) 415-4668, true, Texas
(651) 991-4933, true, Minnesota
(336) 844-0422, true, North Carolina
(711) 311-8189, false, n/a
(206) 996-0018, true, Washington State
(872) 544-9337, true, Chicago, IL
(907) 482-2493, true, Alaska
(365) 852-8193, true, Ontario
(555) 869-3410, false, n/a
(925) 959-8020, true, California
(570) 757-5838, true, Pennsylvania
(389) 776-1863, false, n/a
(200) 606-3495, false, n/a
(821) 915-5799, false, n/a
(282) 486-2328, false, n/a
(964) 929-1303, false, n/a
(213) 757-1663, true, Los Angeles, CA
(493) 495-6413, false, n/a
(671) 718-0848, false, n/a
(410) 766-3618, true, Glen Burnie, MD
(682) 465-4846, true, Texas
(333) 599-6830, false, n/a
(496) 425-0129, false, n/a
(506) 681-5994, true, New Brunswick
(281) 567-7352, true, Texas
(939) 240-7689, true, Puerto Rico
(942) 924-0858, false, n/a
(897) 565-9949, false, n/a
(794) 779-8195, false, n/a
(272) 366-9153, true, Pennsylvania
(474) 971-9350, false, n/a
(208) 256-0045, true, Idaho
(928) 660-9797, true, Arizona
(882) 914-9363, false, n/a
(618) 763-6392, true, Illinois
(676) 738-3901, false, n/a
(577) 809-6835, true, 
(330) 223-0227, true, Ohio
(413) 980-6597, true, Massachusetts
(755) 350-1904, false, n/a
(257) 568-0843, false, n/a
(726) 460-6294, true, San Antonio, TX
(512) 412-3333, true, Texas
(719) 975-3347, true, Colorado
(420) 262-6356, false, n/a
(621) 404-8483, false, n/a
(811) 961-0380, false, n/a
(733) 925-4150, false, n/a
(247) 948-8094, false, n/a
(964) 676-2256, false, n/a
(298) 773-3946, false, n/a
(860) 707-9951, true, Connecticut
(850) 581-0841, true, Mary Esther, FL
(643) 353-2586, false, n/a
(824) 587-5327, false, n/a
(319) 882-0385, true, Tripoli, IA
(612) 916-0723, true, Minnesota
(290) 865-7585, false, n/a
(557) 342-2310, false, n/a
(896) 978-9166, false, n/a
(492) 857-1406, false, n/a
(955) 663-0012, false, n/a
(625) 676-4490, false, n/a
(695) 475-5674, false, n/a
(257) 991-6567, false, n/a
(786) 418-2273, true, Florida
(422) 447-3271, false, n/a
(867) 471-5768, true, Northwest Territories/Nunavut/Yukon
(558) 730-4282, false, n/a
(932) 504-6660, false, n/a
(693) 780-5912, false, n/a
(969) 695-3997, false, n/a
(605) 243-5444, true, South Dakota
(295) 425-6106, false, n/a
